block,timestamp,amount0,amount1,total_supply,price,tick
23695484,1770438295,1067.00000000,0.505992,1000000000,0.000474,199781
23697484,1770440295,886.85754726,0.591931,1000000000,0.000480,199901
23699484,1770442295,914.62531126,0.578617,1000000000,0.000479,199882
23701484,1770444295,872.06164787,0.599035,1000000000,0.000480,199911
23703484,1770446295,878.48612794,0.595949,1000000000,0.000480,199906
23705484,1770448295,493.04155533,0.783438,1000000000,0.000493,200164
23707484,1770450295,532.93547620,0.763807,1000000000,0.000491,200138
23709484,1770452295,396.81256360,0.831008,1000000000,0.000496,200229
23711484,1770454295,446.06460892,0.806622,1000000000,0.000494,200196
23713484,1770456295,470.80629609,0.794402,1000000000,0.000493,200179
23715484,1770458295,366.20863566,0.846202,1000000000,0.000497,200250
23717484,1770460295,342.48163387,0.858003,1000000000,0.000498,200266
23719484,1770462295,349.97643059,0.854273,1000000000,0.000498,200261
23721484,1770464295,343.21650197,0.857637,1000000000,0.000498,200266
23723484,1770466295,552.35158735,0.754272,1000000000,0.000491,200125
23725484,1770468295,580.57722110,0.740432,1000000000,0.000490,200106
23727484,1770470295,567.01475493,0.747079,1000000000,0.000490,200115
23729484,1770472295,549.28672851,0.755776,1000000000,0.000491,200127
23731484,1770474295,601.71068143,0.730088,1000000000,0.000489,200091
23733484,1770476295,411.99268776,0.823483,1000000000,0.000495,200219
23735484,1770478295,619.84435040,0.721223,1000000000,0.000489,200079
23737484,1770480295,648.95166674,0.707016,1000000000,0.000488,200060
23739484,1770482295,643.27796948,0.709783,1000000000,0.000488,200063
23741484,1770484295,556.07277702,0.752446,1000000000,0.000491,200122
23743484,1770486295,768.50303053,0.648955,1000000000,0.000484,199980
23745484,1770488295,786.39098336,0.640308,1000000000,0.000483,199968
23747484,1770490295,1011.14430720,0.532529,1000000000,0.000476,199818
23749484,1770492295,946.11251773,0.563549,1000000000,0.000478,199861
23751484,1770494295,918.30171717,0.576856,1000000000,0.000479,199880
23753484,1770496295,951.08117441,0.561174,1000000000,0.000478,199858
23755484,1770498295,986.05462022,0.544481,1000000000,0.000477,199835
23757484,1770500295,1021.34675370,0.527674,1000000000,0.000476,199811
23759484,1770502295,1001.94478060,0.536909,1000000000,0.000476,199824
23761484,1770504295,928.53561989,0.571956,1000000000,0.000479,199873
23763484,1770506295,874.58829261,0.597821,1000000000,0.000480,199909
